,Review_ID,Rating,Location,Rating_Submit_Dt,Username,Review,Positive,Negative,Neutral,Compound
811,R812,5,United States,2020-07-19T18:48:21.118Z, memberce1c0,I looooove this conditioning mask!! I have bought this over and over again. It's definitely worth the price. Its lasts awhile. It's for damaged and dry hair and with my long wavy frizzy hair it's perfect! I highly highly recommend especially if your someone with dyed or damaged hair.,0.211,0.1,0.689,0.7541
812,R813,3,"Manhattan, NY",2020-07-19T18:48:21.118Z, Liz C,"Ugh I wanted to love this product because I've heard such amazing reviews on it. I have high porosity 3B/3C curls w/ type 4 texture. Applying the mask was super easy and it made my hair sooo easy to detangle in the shower. Unfortunately after fiber towel drying , I noticed my hair was insanely dry and frizzy ! Thinking it was the towel , I ran my head through the water again but my hair was still sooooo dry, felt coated, and was frizzier than usual :( . Going through the ingredients , this product has a decent bit of protein and alcohol in it & im sure this is what dried my hair out .  I'm also guessing I'm protein sensitive based on the way my hair reacted. Will be exchanging for their Avocado + Kiwi mask ! (:",0.134,0.052,0.813,0.8942
813,R814,4,United States,2020-07-19T18:48:21.118Z, memberdfcfe,This is one of the most hydrating masks I have used. I'm not a fan of the shampoo though. But this mask has helped with hair dryness. I'm definitely buying this one again.[product:briogeo-dont-despair-repair!-deep-conditioning-mask],0.112,0.043,0.845,0.5205
814,R815,4,"Jersey city, NJ",2020-07-19T18:48:21.118Z, sofiaav,"This is a good condition mask, it has helped my hair getting back to a healthy state after I went back to brunette from blonde. The only@reason I didn't give it 5 stars is because I feel like it builds up on my scalp, I have to exfoliate every time I wash my hair . [product:briogeo-dont-despair-repair!-deep-conditioning-mask] Briogeo",0.157,0.0,0.843,0.8122
815,R816,5,"Phoenix, AZ",2020-07-19T18:48:21.118Z, kathyh5,This makes my hair super soft and feels very moisturized but not greasy. It's a little pricey and it it lasts quite awhile depending on hair length and how much you use,0.076,0.0,0.924,0.3506
816,R817,1,Birmingham alabama,2020-07-19T18:48:21.118Z, Wavy in alabama,"Too heavy. I tried using less product the second time,but the results were the same.",0.0,0.0,1.0,0.0
817,R818,5,Stl,2020-07-19T18:48:21.118Z, Brittany,"I think that this is better suited for fine hair, as it is does not get rid of frizz but adds body to hair. It contains ingredients that thickens hair, so that makes sense but if you are looking for something to take frizz then I would suggest Ecoslays banana deep conditioning mask or one of Briogeos other conditioning masks (that I have not had the opportunity to try yet but I want to). Briogeos curl cream is AMAZING at taking frizz and adding definition and curl. I use it with my Ecoslay Orange Marmalade cream. When I used this mask, it was right after I did my home made egg, aloe and lemon juice hair mask which made my hair really dry. I was worried I would have a hard time working this deep conditioner in but it actually softened my hair upon application and made it buttery soft. I love that this mask is hydrating in a way that it does not add grease or weigh hair down but actually infuses hair with nutrients and hydration while accommodating style! I switch from this conditioner to my Ecoslay banana deep conditioning mask to reap benefits from both products and I love it!!!",0.127,0.036,0.836,0.9701
818,R819,5,"Toronto, ON",2020-07-19T18:48:21.118Z, klegate,My absolute holy grail hair mask. I always have to have this in my shower to revive my hair. In the winter it's the only conditioner I use (especially when I was bleaching my hair and it was a dry and damaged mess). This truly will transform your hair.,0.106,0.058,0.837,0.34
819,R820,5,"Cerritos, CA",2020-07-19T18:48:21.118Z, katskade,I got a sample of this and I'm in love! Definitely gonna buy the full size now. I love that there isn't a strong scent and it keeps my hair soft and healthy,0.345,0.066,0.588,0.9079
820,R821,5,Louisville,2020-07-10T16:15:18.450Z, synthiad,I really like this conditioner. I never tend to leave it on for the full 10 minutes and my hair is super soft after use. I can only imagine what it would do if I left it on for the entire duration!,0.189,0.0,0.811,0.7983
821,R822,5,Los Angeles,2020-07-10T16:15:18.450Z, melanieb75,"Leaves your hair silky and soft after, leave it in for 10 minutes and repairs your hair.",0.0,0.07,0.93,-0.0516
822,R823,5,"Thomasville, AL",2020-07-10T16:15:18.450Z, hisqueen_theireverything,This is a really good mask for dry hair. It smells and works really good! I keep it in my hair stash. I recommend to all my friends. You will love it and I really like the ingredients and the ease of use.,0.405,0.0,0.595,0.9673
823,R824,4,"Statesville, NC",2020-07-10T16:15:18.450Z, faythr,I love this conditioning mask it's just the right amount of conditioning without weighing down my hair and leaving it greasy,0.181,0.0,0.819,0.6369
824,R825,5,west new york,2020-07-10T16:15:18.450Z, azizaib,"I use this treatment once a week, sometimes I leave it on all night and wash the next morning. Keeps my ends moisturized but not too heavy. Light fresh smell.[product:briogeo-dont-despair-repair!-deep-conditioning-mask]",0.11,0.037,0.852,0.484
825,R826,5,"Staten Island, NY",2020-07-10T16:15:18.450Z, jennf1,This mask is a must! I promise you your hair will never feel softer after you use this. It also smells amazing! I use this when I feel like my hair needs a pick me up. It really adds a burst of moisture and replenishment to your hair. My hair also stays extremely soft and shiny even days after using!,0.157,0.0,0.843,0.8582
826,R827,5,"Brandywine , MD",2020-07-10T16:15:18.450Z, taaabbbyy,This product smells soo refreshing. I love the scent and that briogeo is good for all hair types! This product helps strengthen your hair and hydrate. I would recommend to anyone looking for that instant boost of hydration and wants to give their hair a little extra TLC❤️.,0.31,0.0,0.69,0.9476
827,R828,5,Korea,2020-07-10T16:15:18.450Z, headyseoul,"I've been using this product once a week for one year now and my hair has gone through a complete transformation!
I used to have some intense hair loss and my hair seemed to be stuck at one length but after I started using this mask my hair started to grow again and the hair loss was instantly gone. I'm talking about huge amounts, almost enough to form a tennis ball. After the first use my hair stopped falling out and only a pingpong ball sized ball of hair fell out after the second use. After the third time only few strands. You can't imagine how happy I was!",0.036,0.132,0.832,-0.8699
828,R829,5,"Chula Vista , CA",2020-07-10T16:15:18.450Z, valentinac146,"I first tried the Briogeo Dont Despair Repair deep conditioning mask about six years ago in an Ipsy subscription bag. That tiny little sample was enough to get me hooked ever since. It made bold promises to restore hydration and enhance hair to protect against future damages. The mask contains Rose hip oil, algae extract, almond oil, and B vitamins.

This was my savior back when I had chemically treated red hair. This mask gave my hair hydration and I would have significant less breakage. Fast forward to now, it's still my go to deep conditioning mask even with my natural hair. I use it once a week and apply it about four inches from my roots all the way to my ends and leave it for as long as possible. (Meanwhile I'll exfoliate/wash body, shave, etc) My hair always ends up noticeably stronger, healthier and smoother. And it smells so lovely. ☺️ I will always recommend this, it's a holy grail for sure",0.162,0.023,0.814,0.9699
829,R830,3,"Jacksonville, FL",2020-07-10T16:15:18.450Z, gabby2k101,Lthis is great love it my family enjoy it as much as I can the price is great and it's like I have been getting a lot of good from this item 🦋😆,0.467,0.0,0.533,0.9682
830,R831,5,"Los Angeles, CA",2020-07-02T18:51:02.399Z, Kendall,"This product is a game changer for my hair.  It did an amazing job of reinvigorating my dry and damaged locks with moisture, without making my hair greasy and weighted down.  Hair is less frizzy, shinier, softer, and less dry.",0.143,0.064,0.793,0.5574
831,R832,5,Los Angeles,2020-07-02T18:51:02.399Z, katelynnd7,"I really like that this product refreshens and revitalizes my hair, making it feel cleaner and appear shinier & healthier￼. I like that it has vitamin B five and bio tin in it and it helps with dry and damaged hair. I like to use this mask at least 1-2 times a month.",0.258,0.05,0.692,0.8744
832,R833,5,"Memphis, TN",2020-07-02T18:51:02.399Z, ASmiles,"I love this product. My hair is curly and I dye it about every 6 weeks. Because of this, it is constant upkeep in order to keep my hair healthy and moisturized. This mask is AMAZING! I will use it in place of my conditioner most times, and my hair always feels soft and smooth. The texture is good too, it doesn't make my hair feel oily or result in residue after washing. I can't say enough about this mask!",0.174,0.0,0.826,0.9424
833,R834,5,Indiana,2020-07-02T18:51:02.399Z, eris,"My scalp was so dry, it felt like sand paper. After using this, as well as the shampoo in this line, my hair is so soft and my scalp is no longer dry.",0.125,0.06,0.815,0.34
834,R835,5,"Trumbull, CT",2020-07-02T18:51:02.399Z, kebeauty123,I love this hair mask! I think I like it even more than olaplex. Over the years even when I try something new I always come back to this mask. I love this brand and supporting a black female owned beauty brand is a huge plus!!!,0.397,0.0,0.603,0.9685
835,R836,5,"Branford, CT",2020-07-02T18:51:02.399Z, melissab190,I've never been a big hair mask person but this made a huge difference in my hair after 2 uses.  My hair is noticeably less frizzy and so soft,0.106,0.0,0.894,0.4497
836,R837,5,"Chicago, IL",2020-07-02T18:51:02.399Z, mollyr24,I absolutely love this hair mask! I have pretty fine hair but this product always leaves my hair feeling hydrated without weighing it down or leaving it greasy. I would recommend this product to anyone and will definitely repurchase.,0.335,0.0,0.665,0.92
837,R838,3,boston,2020-07-02T18:51:02.399Z, bigbillsyaya,I have big fluffy really curly hair and I need a lot of conditioning for my hair. If you have really drying hair I would use this with something else I wouldn't use it by itself I would not recommend to people with dry hair,0.0,0.053,0.947,-0.2755
838,R839,5,"Los Angeles, CA",2020-07-02T18:51:02.399Z, mizukih1,"This hair mask is perfect 

The ingredients is really thoughtful, nothing toxic in your hair for long term damage 
It smells really great and has a very natural feel to it. I recommend this to my friends and they love it too!",0.404,0.054,0.542,0.9669
